name,salary,years_experience
Lukas Zieme,47235.5425806,1
Vance Pouros,65949.0962373,2
Rosalind Christiansen,61379.5051557,5
Mavis Schoen,79771.2465751,5
Derrick Upton,96860.9146085,2
Xzavier Luettgen,75346.9634274,2
Irma Spencer,37136.7740822,9
Heloise Ebert,65710.206395,2
Annie Schumm,49071.4733148,2
Danika Reichert,47999.2480629,3
Cameron Keeling,71417.9602321,4
Mathias Morar,63085.8918445,4
Lora Bosco,81757.9320494,4
Ian Hagenes,63174.2089081,2
Estelle Schimmel,43477.4437283,2
Reagan Howe,23504.1368322,3
Andre Anderson,67042.9122721,0
Ubaldo Green,49992.684905,1
Oceane Dickens,40241.8799436,1
Dawn Hirthe,41939.051854,2
Olaf Rau,66686.0146094,4
Alana Boehm,41513.8138167,3
Anya Schamberger,77415.2178276,5
Kimberly Koss,59987.6761727,1
Danial O'Conner,51543.2865901,3
Delpha Purdy,89381.0054791,3
Dallas Muller,40418.5017457,2
Vincenza Stehr,55991.6187021,2
Heloise Schuster,3182.77995983,3
Kariane Fahey,119925.303271,2
Ozella Shields,82209.5231471,2
Zita Krajcik,66688.076356,3
Lucas Stracke,51969.775507,3
Keeley Herman,36163.3339055,3
Aleen Gleichner,75366.805059,3
Michelle Block,60270.4787725,4
Alba Donnelly,48235.3165812,3
Scotty Rolfson,32262.8010991,1
Lessie Donnelly,62740.8727841,5
Roger Waters,46369.7151998,1
Napoleon Marvin,38129.4642656,5
Rod Russel,83388.8502166,4
Judd Ortiz,55866.5041947,6
Ethelyn Kunde,26011.3203497,4
Berenice Effertz,49738.1853105,7
Elvis Lynch,65721.9453251,6
Everett Roberts,45302.4694075,1
Anibal Conn,69752.6902415,3
Hazle Schneider,56331.3399657,2
Kamille Lueilwitz,81142.2584561,0
Abbie Schimmel,24011.6502525,2
Hershel Kshlerin,41461.3947472,3
Roma Becker,88250.5368157,4
Daren Vandervort,73092.2247516,4
Evelyn Harvey,30880.4170954,2
Christop D'Amore,77628.3042332,3
Abel Kuhic,41890.7854062,3
Kristopher Rowe,56503.7854037,3
Sheldon Kris,33873.8920135,0
Sarai Leannon,29741.1175621,2
Olin Williamson,23045.3161016,3
Madelynn Franecki,42003.1381479,1
Jacquelyn Haley,36196.3431343,1
Abelardo Abernathy,69327.2267515,3
Giovanny Langworth,43255.8729,1
Zachary Nicolas,53908.594759,3
Nia Batz,79145.1026314,3
Lisette Murphy,70600.7326355,2
Isidro Cruickshank,64360.2759826,4
Grover Nicolas,45974.755584,1
Calista Hauck,64199.3430242,4
Alice Nicolas,26335.8544263,5
Frederic Hills,-460.599942423,1
Janick Block,64045.9902264,1
Kyleigh Mann,24667.3240011,6
Jalen Rodriguez,62118.0310164,6
Alphonso Harber,11178.3398223,4
Coy Paucek,44328.6582008,1
Garett O'Connell,21861.6786036,4
Bailey Bartell,24890.6748071,2
Bernadette Simonis,20367.9785983,6
Lou Weber,35208.0943093,2
Marianna Langosh,57247.2167025,1
Werner McKenzie,60516.2297411,2
Juwan Mohr,65748.480146,5
Irving Jaskolski,73683.4024068,5
Justice Reichel,55024.1581501,2
Clint Hackett,16441.7139422,4
Torrey Rutherford,90087.3633556,4
Ronaldo Ratke,64500.1684561,1
Dee Schneider,62170.2036153,5
Burdette Kutch,63452.5840225,2
Valentina Mante,95419.6588684,2
Helmer Strosin,44995.4399005,2
Nettie Haley,41179.6850857,3
Rogelio Hagenes,39957.611673,6
Karolann Vandervort,56156.481437,1
Dallas Nader,26059.431085,4
Caleigh Macejkovic,26526.3634668,3
Zula Jast,41996.6631699,4
Junius Mertz,40871.8130005,1
Gabrielle Glover,41651.0426296,2
Prudence Littel,30925.6965656,3
Hazle Jones,38936.1948415,0
Mary Donnelly,42221.8539305,2
Jerome Armstrong,59004.677183,0
Elza Gaylord,71425.7668556,4
Francis Tremblay,44548.2909516,4
Thad Koss,79003.4780101,7
Iva Johnston,36392.4920444,4
Christian Dibbert,83353.2030336,5
Jan Osinski,18462.3116927,6
Lavon Kertzmann,31571.2470465,3
Onie Hand,78609.7252621,3
Harvey Schaefer,60956.1233436,3
Jannie Rogahn,17448.914705,3
Rory Rau,36576.7634054,3
Kali Halvorson,78210.0151296,4
Mitchel Bechtelar,74439.8122856,3
Clementine Cole,69781.6998223,6
Laila Wunsch,55683.6207193,6
Devin Ruecker,72784.0160276,2
Theodora Von,30452.4326546,6
Alphonso Shanahan,54570.1164003,1
Will Schumm,57563.0357255,3
Jade Borer,53466.5741713,2
Susie Raynor,71378.9946636,3
Jamarcus O'Keefe,59839.0283073,3
Mia Schimmel,83964.941057,4
Alessandra Harber,55591.000455,5
Bethel Sipes,60542.6428075,1
Chet Bednar,66289.3339692,2
Libby Sauer,54124.9458609,2
Julien Dach,43337.6232749,3
Timmy Wunsch,97978.6479425,3
Georgette Jakubowski,46684.3812354,2
Amiya Hilll,58993.3959176,1
Ernest Pfannerstill,33347.121143,1
Frida Gutmann,76339.030549,4
Quentin Lindgren,38578.2041731,1
Sam Shields,69404.1944396,5
Oleta Strosin,91665.220424,4
Leora Morissette,66741.5649698,0
Ethel Muller,61984.3253273,1
Keshaun Bednar,51311.3809208,4
Mae Ratke,39786.934551,1
Mose Mante,43142.9393219,2
Emanuel Cronin,56390.7193644,3
Shanna Hills,43584.9460218,5
Kaylee Rice,84252.8362673,3
Triston McLaughlin,57678.6499359,3
Savanna Kessler,72865.8221636,2
Antoinette Nitzsche,42601.909901,3
Nolan Goodwin,79641.3837759,2
Janiya Hahn,78972.2257239,5
Green Hayes,82597.893882,4
Enola Ratke,74672.5182049,5
Torey Dach,42455.4056038,7
Agustin Collins,66133.1175086,4
Janice Schmeler,77675.2980045,3
Jensen Reinger,33701.0693502,6
Justina Rodriguez,61749.1462514,5
Arielle Weimann,60446.4935145,1
Kiera Hauck,21307.3875478,2
Gudrun Rolfson,27500.3600634,2
Torrance Kuhn,60273.4253302,5
Joana Douglas,62030.8908412,4
Orland Boyer,40865.9651762,0
Waylon Howe,24308.2453639,2
Belle Haley,78696.9197897,5
Deven Reichel,68564.12613,2
Cristian Fay,42534.6915401,3
Noah Padberg,45771.357777,4
Linnea Corkery,31669.8422954,6
Grace Bruen,70882.8745932,4
Lucinda Klocko,37374.9522835,1
Brandi Kling,23048.7165596,1
Floy Tremblay,29121.6757828,1
Marcellus Gusikowski,45339.2281604,0
Delilah Mohr,66491.2200219,3
Stephen Pouros,41603.565703,1
Jayne Tromp,63127.976021,5
Tamara Hilpert,17733.687084,2
Alessia Boyer,40734.956412,1
Jaiden Cassin,62510.5240194,2
Nellie Raynor,13044.5384045,1
Isac Lubowitz,53207.6942237,0
Gertrude Mohr,90601.4934168,1
Junior Streich,105137.5448,2
Jace Nienow,51860.9582629,3
Sylvan Leffler,74923.4308956,3
Lilyan Wintheiser,94376.5582073,4
Steve Mraz,49100.9728655,1
Mauricio Dietrich,48056.1045239,5
Hector Hammes,44081.9087848,3
Alek Roob,23711.4749622,2
Melissa Renner,95412.0628096,1
Anastacio Pfeffer,71419.299969,2
Anya Cummerata,60368.1036599,2
Nasir Herman,56766.2090961,4
Caden Abshire,50375.0608539,2
Yazmin Lebsack,78327.7829322,4
Ike Gottlieb,53480.007676,1
Carter Cassin,42194.5350591,2
Karlie Gleason,79102.9111291,3
Armand Funk,44520.0859406,3
Shad Murazik,28707.4522299,6
Ronaldo Braun,53567.0532507,4
Moshe Jaskolski,76285.7091432,2
Gerson Waters,87554.7973666,2
Braulio Hane,36446.6380057,3
Susan Zemlak,66548.3558864,1
Meredith Brakus,57488.9507658,4
Maribel Walker,56366.5426204,4
Kevon Leffler,46196.2556953,5
Maud Mitchell,121950.438336,5
Gavin Pfannerstill,79566.2150634,3
Quinn Kassulke,107527.192673,3
Nickolas Deckow,53938.7308548,4
Norris Christiansen,57821.2136905,2
Johanna Paucek,64367.00593,1
Mya Funk,33296.9067996,3
Angeline Tromp,52434.0888203,2
America Koelpin,-2043.78347786,3
Devon Franecki,57461.7963379,2
Carson Reinger,66965.9307472,4
Delbert Kuvalis,36409.6138071,5
Hans Brekke,33587.989965,7
Janice Hessel,47309.9167003,4
Rae Labadie,72632.9796378,1
Elnora Flatley,47318.7274911,1
Phoebe Funk,34016.4659362,5
Harry Jacobs,55293.8220549,1
Bryon Emmerich,76351.879945,3
Keeley Ankunding,68175.5186087,1
Brionna Gibson,80682.3563812,2
Noemy Halvorson,112411.750552,1
Tyreek Wintheiser,53433.4855876,2
Rose Bednar,72441.8824893,0
Chester Bahringer,44773.31499,1
Cory Macejkovic,27263.4659282,3
Lupe Kutch,53271.3215766,2
Cassandra Kovacek,64683.3690171,6
Harry Goyette,75394.6494922,2
Mozell Schuppe,48364.1569286,5
Jazmyne Jast,69674.1974953,4
Jaden Howe,71484.594173,6
Julian Feest,76656.5680691,4
Shany Kilback,79678.4666606,3
Breanne Effertz,55149.7835019,4
Samara Wuckert,44801.226647,5
Yasmeen Goldner,54306.1349358,6
Hortense Grimes,75775.6708844,3
Xavier Kuphal,64193.820566,3
Araceli Huel,99591.8449182,4
Rahsaan Nolan,33786.7360411,2
Jazlyn Mraz,51348.1297374,2
Monserrat Langosh,40003.9418461,0
Ansley Stark,46073.3395781,5
Ilene Langworth,83080.3252665,4
Caitlyn Mraz,77718.7790879,3
Jacques Stanton,44660.2802319,2
Merl Considine,85396.5188465,3
Pansy Abernathy,50432.6363645,7
Jannie Maggio,60418.320703,3
Marjory Effertz,52247.2056287,0
Laila Bergstrom,58041.8157065,3
Providenci Altenwerth,41301.7375572,2
Coleman Morar,11665.9080987,3
Nakia Boyle,51662.0347007,3
Coy Lubowitz,5800.70459068,1
Euna Nader,35787.774985,3
Cleve Bogisich,34201.2978775,2
Rodrick Gleichner,24698.6021972,3
Maggie Bernier,31262.8004747,3
Sonny Lynch,53071.7762563,2
Elyssa Torp,62242.3123977,1
Adam Smitham,42765.7442095,7
Dimitri Moore,34654.4266177,0
Fanny McGlynn,51980.1420569,1
Lori Bogan,30265.2666997,2
Aileen Johnson,31821.5008943,3
Macie Oberbrunner,55006.7561707,5
Rosalia Emard,73862.8410689,0
Ray Mayer,43878.607725,7
Brooklyn Mosciski,54051.2058503,1
Milton Kshlerin,59303.7925136,2
Antonietta Muller,67632.8607921,4
Janiya Collins,24597.9728474,3
Zelda Bruen,61952.8487108,2
Melisa Zieme,68153.4651581,1
Elinore Bahringer,73460.0704568,4
Leanne Welch,78442.482311,1
Princess Hackett,68962.6574688,1
Enos Hane,54361.8501471,2
Earl Pollich,65745.9865382,1
Delbert Kilback,46934.9170807,4
Mitchel Cole,47180.9517919,5
Lesly Feeney,50907.2027984,2
Giovanna Becker,71362.5587183,1
Cheyanne Glover,82121.900275,4
Maia Pfannerstill,73819.6895779,2
Emmanuel Oberbrunner,14615.0272121,4
Carlo Fay,20770.1460846,3
George Runolfsson,65786.157742,4
Donavon Altenwerth,78227.1701823,4
Ronny Jones,86245.463338,1
Drake Kilback,95850.3817254,1
Eli Ullrich,44491.4338406,3
Aubree Gutkowski,24734.2569061,3
Barton Nitzsche,90380.4705844,6
Estefania Roob,53282.843829,2
Bradly Pfannerstill,50196.6693047,3
Alena O'Connell,63373.5529487,2
Cecil Glover,49213.1829933,0
Vita Schaden,59980.4677493,5
Conner Mertz,41693.1291751,3
Leon Waters,68903.3281319,1
Lavonne Hartmann,65300.5992692,4
Lonzo Maggio,31332.7837551,1
Gerda Hackett,62456.8846114,6
Adrianna Flatley,42597.5785808,3
Julia Borer,68954.9054093,0
Kaelyn Kuhlman,26112.2702978,3
Duncan Stanton,11753.9781416,3
Carolanne Goldner,55751.3127174,0
Ava Torp,83525.7509751,3
Madaline O'Conner,46941.4416316,4
Barrett Block,21268.0034771,5
Annetta D'Amore,67392.0245684,5
Alena Stoltenberg,44676.6629244,3
Horace Robel,76994.6072891,8
Maya Stroman,47046.7797736,3
Savanna Kunde,61448.3798339,5
Angela Block,48182.3529075,4
Nettie Hudson,61908.8496702,2
Liliana Blanda,54844.3373441,2
Robin Terry,59258.9084555,3
Jodie Farrell,83073.3199335,5
Gussie Bogan,68809.4644499,4
Roel Jakubowski,30835.1522454,1
Norene Strosin,23865.1590734,2
Cassandra Ankunding,75090.4167089,8
Hyman Halvorson,87552.2122761,4
Enrique Ruecker,71595.258938,4
Orpha Bernhard,46890.5055072,5
Alan Larson,52263.5832151,6
Damon Strosin,42522.5597589,3
Alice Franecki,45989.6391374,2
Haleigh O'Keefe,52272.1714322,3
Hailey Greenfelder,61010.8022766,0
Noemi Hane,41299.3238873,3
Lola Gutkowski,67903.6063503,3
Eleanore Cremin,41661.1408494,4
Peter Wilkinson,64503.0201455,3
Bethel Homenick,29052.0291341,1
Hobart Weber,31514.9375889,5
Adalberto Rice,48704.949221,3
Audra McClure,51395.1153977,1
Everett Rice,100228.423466,2
Walton Reichert,86143.0458965,1
Aurelio Carter,68520.3904482,4
Destinee Rolfson,46487.5349548,5
Troy Rice,43243.5427146,2
Delores Stroman,32411.672257,4
Chaya Schamberger,30751.801493,4
Alexis Kemmer,26180.5521404,1
Angeline McKenzie,60776.9715757,1
Clementine Howe,54928.1120046,2
Rosanna Jaskolski,52305.0837141,2
Hope Stoltenberg,54769.5687602,6
Emerson Cummings,54815.5600005,2
Verdie Gottlieb,60720.9952494,2
Luciano Hahn,21145.9838094,7
Penelope Sipes,69776.9212924,3
Verlie Lang,49812.5225045,2
Autumn Hettinger,89168.8814866,3
Allison Larkin,61875.1553107,5
Eda Rempel,74517.1730736,5
Elinor Lehner,32636.7920215,1
Marques Prohaska,71104.9676366,3
Ward Altenwerth,72530.1576115,4
Coy McClure,35435.6879484,5
Gene Wehner,76565.1884808,3
Kurtis Rowe,32606.7625598,1
Ella Johns,59647.0095719,3
Vada Kuhlman,66756.6022811,2
Houston Kohler,29901.3884002,2
Lesley Williamson,84782.0129535,3
Damion Reichel,24254.228873,4
Zakary Zemlak,39477.5668727,6
Buck Stracke,49469.7237999,1
Naomi Bednar,5150.18037933,3
Marjorie O'Connell,60738.4384668,2
Monty Purdy,46824.2184551,4
Ernestina Jones,41444.0370686,1
Blanca Maggio,92090.7813867,0
Dock Satterfield,50574.9975251,3
Carlos Hoeger,85916.4761383,4
Karl Johnson,70748.6963366,3
Fabiola Cassin,75402.4555221,3
Monserrate Koch,47350.010149,3
Franco Dietrich,12226.2513234,7
Francesco Haag,48907.5142679,2
Carlo Roberts,27243.5198191,4
Litzy Robel,32072.9095632,7
Terrell Gottlieb,79102.4862118,4
Claudie Braun,37946.97988,5
Reynold Considine,50003.0255555,4
Theodora Harris,26028.3827254,2
Howard McKenzie,66905.4391454,0
Francesca Wuckert,57364.3364635,5
Alvera Satterfield,79041.6557927,5
Mekhi Champlin,41812.6652705,3
Pierre Herzog,50935.6378528,2
Ivy Von,35326.6777254,2
Fidel Parker,38260.5615177,6
Janelle Weber,85089.3227804,5
Tad Sanford,61944.4834123,2
Tristin Hane,53262.2430336,4
Cayla Crist,79989.2467656,4
Hilton Christiansen,23738.752632,3
Maritza Barrows,64835.7709296,5
Emmanuel Armstrong,64158.9906997,2
Quinton Koepp,48672.1214331,3
Tevin Simonis,49985.8957776,3
Albina Upton,51452.9994797,4
Tyson Dickinson,34884.3478092,3
Melody Moen,10885.1120223,4
Diamond Bechtelar,46514.3781734,4
Emmy Pouros,35478.3656223,6
Lilla Fritsch,29925.7310329,3
Kurtis Gislason,36943.3602535,3
Nyasia Leffler,48935.180895,3
Lesley Huel,38669.4646071,1
Monique Nader,53821.996968,2
Hillard Goldner,53889.9282181,2
Lenore Hirthe,30750.9412174,4
Micah Bernier,78798.0334181,6
Garfield McCullough,103371.427016,1
Rubie Feest,59015.0004891,3
Ruth Koss,50592.1428302,6
Johnathon Leannon,39142.4198266,3
German Wintheiser,60705.6805717,8
Jettie Stiedemann,83044.7351458,3
Koby Stroman,49964.8759491,2
Darlene Kling,56397.1806544,3
Juwan Lemke,76474.8596715,3
Jane Kuvalis,85829.0776684,3
Joaquin Sipes,44122.836356,3
Carlos Little,35138.9512338,2
Marvin Reilly,41485.2484121,5
Georgiana Hahn,58061.9322089,6
Gaetano Cassin,44793.5175631,2
Leopoldo Schuppe,62101.1721899,2
Iliana Bergnaum,37541.6466891,3
Bertrand Paucek,58897.9428578,4
Evangeline Nienow,44623.5426841,1
Karine Keebler,27700.8585925,5
Joanny King,57813.4636511,7
Lionel Zulauf,45115.3426731,2
Kobe O'Kon,88481.6304605,0
Curt Moen,62615.1311279,4
Jerrod Romaguera,43838.4925517,3
Ramona Kutch,65208.8341437,2
Oleta Koss,48732.8499872,2
Casey Feil,46540.2178873,1
Ernestina Lesch,62503.7232707,4
Yazmin Hane,42282.5257031,0
Enoch VonRueden,31077.4132055,1
River Keebler,63926.7332573,3
Darrin Kreiger,66754.150209,3
Olen McLaughlin,53930.1192696,5
Natasha Reinger,49444.0597809,3
Marietta Ward,27197.954884,5
Danielle Rogahn,82607.1414021,2
Althea Braun,64726.0722116,0
Norbert Glover,50241.6893766,5
Kaitlin O'Kon,18117.1138283,4
Marielle Goyette,47012.4271192,0
Weldon Corkery,68109.0892163,2
Jovani Hansen,55358.6136002,2
Melyna Kessler,62499.2508796,6
Kacie Rodriguez,27581.7842113,0
Anjali Wiegand,37450.6203546,2
Javonte Batz,62786.2900662,3
Nicola Gerhold,51056.1912744,2
Era Hayes,56737.4429447,3
Eusebio Shields,69288.2501458,2
Jessica Wyman,63295.5517603,5
Ellis Wolff,47131.138916,4
Winnifred Lehner,44966.7975529,3
Maribel Roberts,70958.4092971,2
Percival Kilback,28319.7907368,3
Rupert Wyman,50071.315669,4
Arielle Gibson,67326.5528489,0
Marcelle Daniel,48578.9654845,2
Tatyana Runolfsdottir,36497.3215111,4
Candace Reinger,50643.408445,2
Concepcion Doyle,60983.4544671,2
Kaden Braun,37228.6891671,2
Lorena Lakin,54163.2189597,3
Alexander Carroll,59194.1037644,3
Makenna McCullough,86547.6889312,2
Breana Stracke,41462.4584034,3
Marianna Mertz,55736.0467201,7
Pascale Cronin,45312.5864975,3
Emanuel Schmeler,28826.8852162,5
Olin Carter,54788.6791487,1
Karlee Oberbrunner,80551.5383239,3
Monique Borer,46325.5092403,0
Jeffry Deckow,21858.7420044,1
Albert Nienow,49357.7866973,3
Opal Mitchell,37917.9886617,3
Osvaldo Muller,80854.4064771,4
Palma Roob,58026.0362409,0
Rosamond Weimann,73168.0113575,3
Josefina Yundt,77736.7408409,5
Abigayle Cruickshank,90868.4995566,3
Everardo Zemlak,89344.2801501,4
Denis Hagenes,82515.9030457,4
Devon Moore,50311.4591593,0
Abdul Huel,55072.5996554,1
Frederick Monahan,44165.6923285,1
Rhett Tremblay,78174.9226331,5
Alexander Hoeger,57529.5539272,2
Jace Frami,38690.7133011,4
Susie Kassulke,60911.4057061,0
Deborah Schultz,61981.5933813,2
Magdalena Reinger,49385.4765449,3
Rosemarie Parisian,41383.5490633,1
Jairo Sanford,-6427.19842403,1
Annetta Stehr,87575.3505304,5
Willis Satterfield,48480.1944656,3
Dennis Schulist,60224.4509851,3
Myrtis Botsford,39380.4801795,3
Maritza Herzog,35121.5218746,4
Albina Kilback,91440.3228345,1
Ruthie Feest,60642.4745329,3
Angeline Lesch,44727.4890662,4
Vladimir Kertzmann,54289.258181,1
Lillian Huels,55250.8403274,4
Mona Jacobson,69428.7819617,1
Adan Reichel,43781.2952956,1
Micaela Heaney,53614.7492258,2
Pamela Weber,31053.9496788,2
Montana Daniel,41836.6586159,2
Anabel Quigley,29083.5673904,2
Bo Padberg,80797.77655,5
Fern Carroll,72466.3858975,3
Darrell Turcotte,60152.5865738,6
Colby Prohaska,62736.1428547,1
Glennie Fahey,81040.4739817,4
Casey Waters,68140.1548905,4
Dorothy Olson,27716.3870636,4
Jeffrey Stracke,55468.3130159,5
Easter VonRueden,35917.0022476,4
Jettie Keeling,69853.3758171,1
Alverta Schaefer,45973.7864278,7
Eusebio Raynor,52929.5204561,3
Edna Stiedemann,38099.530403,3
Odessa Stamm,72778.3324396,4
Chelsea Bailey,41584.8072597,3
Damaris Altenwerth,96949.6846186,2
Haley Klocko,56342.2387622,1
Fabiola Dietrich,53719.7026508,2
Tyree Greenholt,24973.5512351,1
Damon Weber,63302.0717618,4
Dagmar Murray,71161.2144874,2
Alexzander Kshlerin,57574.9623241,2
Jeffry Lind,35818.0606609,3
Breanne Fisher,67077.2912573,6
Ottis Lindgren,72762.9612556,3
Nakia Thiel,62655.1383855,2
Cordia Dare,51560.1492529,3
Felicita Goyette,56434.0266531,4
Angus Braun,59621.7010167,3
Lauretta Lynch,57135.1022303,3
Nelson Koepp,42515.2997508,2
Jana Mills,65897.9612461,5
Aiyana Hermiston,77209.4688196,4
Loy Fay,83362.2714938,2
Sid Marks,22965.5086449,1
Layne Nikolaus,40335.8149993,3
Dorian Auer,63862.3630409,6
Armand Tillman,91413.8095244,3
Irwin Dietrich,66169.5311617,1
Jaquelin Kiehn,13579.6303733,2
Modesto Cummings,40460.1753937,1
Marjolaine Hoppe,40666.884143,2
Vance Dickinson,22297.1672341,0
Eleanore Gleichner,63760.7958708,4
Forest Armstrong,39440.7909889,4
Jedediah Kshlerin,54493.6624595,2
Vincent Keebler,82856.9920241,4
Meda Schmidt,70651.0687788,2
Daphney Towne,68930.5242726,3
Loyce Schmitt,63216.3337073,2
Lazaro Adams,40956.1811501,4
Eddie Schuster,51946.8840269,3
Darby Brakus,62586.1127523,5
Domenico Bahringer,39282.972473,4
Phyllis Runolfsdottir,61251.0018671,3
Eldon Barton,44430.2796543,2
Amina Jast,55957.1457173,6
Tremaine Bode,80699.621478,4
Brandyn Kassulke,61512.2574874,5
Greyson Smith,41079.5419306,3
Lessie Zboncak,74808.4163031,2
Cheyanne Homenick,63005.7540248,5
Audie Kris,30013.3806657,4
Amani Rosenbaum,78724.3070494,4
Blanca Borer,45399.3136238,5
Fidel Carter,39172.7431498,2
Kayleigh Stoltenberg,50482.5578592,2
Jada Greenholt,74115.0353069,1
Javon Buckridge,63851.3242931,6
Marisol Sporer,62263.5976674,2
Joelle Bechtelar,44821.5672103,0
Verner Wunsch,15130.167469,4
Dwight Watsica,65262.9833425,4
Jade Mills,39118.3823922,1
Kacey Schaden,48340.2384036,2
Lance Reynolds,50667.7727576,2
Abraham Rutherford,74704.7321245,6
Maudie Bruen,56056.5465892,2
Doyle Ferry,48989.1606597,3
Delilah Cruickshank,30770.1806551,0
Payton Cassin,75819.1087877,4
Philip Tremblay,58675.2971465,5
Bradford Eichmann,59993.0535704,2
Rasheed Hills,44065.2738631,1
Karl Murphy,45690.2037066,1
Josephine Abshire,77039.5202549,3
Lennie Koelpin,55218.9231015,1
Narciso O'Connell,69730.6941122,5
Obie Sawayn,36083.2760116,3
Dale Hauck,63231.5017834,5
Monica Hudson,28352.2911424,1
Annamarie Vandervort,31323.9681906,4
Baylee Torp,70619.1369206,3
Madyson Kling,39242.4335963,4
Newton Heller,64356.2505918,2
Maud Collier,80549.1759927,5
Adaline Leuschke,76328.4855511,2
Florida Russel,36173.1923727,1
Earl Kuhlman,50008.7038496,2
Nikki Pagac,37766.4967136,4
Austen Rolfson,35108.7967001,4
Colby Klocko,55313.0005517,2
Euna Jacobson,56956.5422802,5
Patrick Hessel,27545.7879996,4
Gertrude Hahn,51013.083596,3
Lionel Koch,58875.0649239,1
Claudie Kertzmann,60173.8559498,1
Abigayle Thompson,35431.978576,3
Antwon Sauer,67278.3282975,7
Reggie Grimes,46214.9056853,1
Anjali Franecki,52972.3486028,2
Maddison Anderson,125504.147568,2
Bernardo Gerlach,58043.1743947,2
Tom Gleichner,81012.0219992,0
Marcelino Gutmann,51407.7490186,1
Austyn Stroman,47681.5657726,5
Rosetta Cassin,76081.4690897,5
Miguel Brown,32814.549173,3
Alize Hagenes,45225.4803136,3
Graham Bergstrom,61722.4555798,4
Josefina Ernser,51892.946055,3
Furman Parker,40436.9604308,3
Name Botsford,26180.6993864,3
Nia Schulist,55181.4108258,5
Titus Cruickshank,49425.5116862,1
Elinor Shanahan,65198.0582825,1
Colton Ortiz,52849.0026489,2
Olin Barton,54004.3949029,7
Hyman Bosco,42534.7254876,0
Verna Gibson,61116.046727,6
Cortney Huel,83261.7565238,0
Elliott Lueilwitz,68404.6950798,7
Rosemarie Gibson,45563.4055256,2
Emerson Mosciski,50164.6620795,3
Morgan Olson,63406.35561,1
Roman Flatley,73104.0827704,3
Jerry Senger,49024.4799238,5
Jamey Daugherty,70819.4752084,2
Braulio Medhurst,74329.7517612,3
Luisa Gerhold,55636.2161348,0
Pietro McCullough,84664.2237353,0
Agustina Huels,50102.4742538,2
Yazmin Breitenberg,87722.954798,3
Janessa Gulgowski,61903.0970588,5
Flossie Frami,55513.479071,4
Karine Kassulke,64730.8828269,3
Jairo Walker,18650.1823176,3
Greyson Kertzmann,34612.6097772,1
